VALUE,Longitude,Latitude
1.00000000,77.1132905,28.8454244
1.00000000,77.1131862,28.8453358
1.00000000,77.1132886,28.8453342
1.00000000,77.1132868,28.8452440
1.00000000,77.1133893,28.8452424
1.00000000,77.1218923,28.8451088
1.00000000,77.1219948,28.8451072
1.00000000,77.1132850,28.8451538
1.00000000,77.1133874,28.8451522
1.00000000,77.1194318,28.8450573
1.00000000,77.1196367,28.8450541
1.00000000,77.1197391,28.8450525
1.00000000,77.1198416,28.8450509
1.00000000,77.1199440,28.8450492
1.00000000,77.1220954,28.8450154
1.00000000,77.1186104,28.8449800
1.00000000,77.1194300,28.8449671
1.00000000,77.1195324,28.8449655
1.00000000,77.1196349,28.8449639
1.00000000,77.1197373,28.8449623
1.00000000,77.1198397,28.8449607
1.00000000,77.1199422,28.8449590
1.00000000,77.1200446,28.8449574
1.00000000,77.1201471,28.8449558
1.00000000,77.1220936,28.8449252
1.00000000,77.1193257,28.8448785
1.00000000,77.1194281,28.8448769
1.00000000,77.1195306,28.8448753
1.00000000,77.1196330,28.8448737
1.00000000,77.1197355,28.8448721
1.00000000,77.1198379,28.8448705
1.00000000,77.1199404,28.8448688
1.00000000,77.1200428,28.8448672
1.00000000,77.1194263,28.8447867
1.00000000,77.1195287,28.8447851
1.00000000,77.1196312,28.8447835
1.00000000,77.1197336,28.8447819
1.00000000,77.1198361,28.8447803
1.00000000,77.1199385,28.8447786
1.00000000,77.1200410,28.8447770
1.00000000,77.1201434,28.8447754
1.00000000,77.1198343,28.8446901
1.00000000,77.1214734,28.8446643
1.00000000,77.1215758,28.8446627
1.00000000,77.1188080,28.8446160
1.00000000,77.1212667,28.8445773
1.00000000,77.1213691,28.8445757
1.00000000,77.1214716,28.8445741
1.00000000,77.1215740,28.8445725
1.00000000,77.1216765,28.8445708
1.00000000,77.1211624,28.8444887
1.00000000,77.1212648,28.8444871
1.00000000,77.1213673,28.8444855
1.00000000,77.1214697,28.8444839
1.00000000,77.1215722,28.8444823
1.00000000,77.1179811,28.8442680
1.00000000,77.1180835,28.8442664
1.00000000,77.1179793,28.8441778
1.00000000,77.1180817,28.8441762
1.00000000,77.1191062,28.8441601
1.00000000,77.1178750,28.8440892
1.00000000,77.1179774,28.8440876
1.00000000,77.1180799,28.8440860
1.00000000,77.1188994,28.8440731
1.00000000,77.1191043,28.8440699
1.00000000,77.1193092,28.8440667
1.00000000,77.1194117,28.8440651
1.00000000,77.1178732,28.8439990
1.00000000,77.1179756,28.8439974
1.00000000,77.1180780,28.8439958
1.00000000,77.1181805,28.8439942
1.00000000,77.1188976,28.8439829
1.00000000,77.1190001,28.8439813
1.00000000,77.1191025,28.8439797
1.00000000,77.1192049,28.8439781
1.00000000,77.1193074,28.8439765
1.00000000,77.1194098,28.8439749
1.00000000,77.1195123,28.8439733
1.00000000,77.1178713,28.8439088
1.00000000,77.1179738,28.8439072
1.00000000,77.1180762,28.8439056
1.00000000,77.1191007,28.8438895
1.00000000,77.1193056,28.8438863
1.00000000,77.1196129,28.8438815
1.00000000,77.1177671,28.8438203
1.00000000,77.1178695,28.8438186
1.00000000,77.1177652,28.8437301
1.00000000,77.1178677,28.8437284
1.00000000,77.1177634,28.8436399
1.00000000,77.1177616,28.8435497
1.00000000,77.1178622,28.8434578
1.00000000,77.1184714,28.8431776
1.00000000,77.1185738,28.8431760
1.00000000,77.1182647,28.8430906
1.00000000,77.1183671,28.8430890
1.00000000,77.1184695,28.8430874
1.00000000,77.1185720,28.8430858
1.00000000,77.1186744,28.8430842
1.00000000,77.1182628,28.8430004
1.00000000,77.1183653,28.8429988
1.00000000,77.1184677,28.8429972
1.00000000,77.1185702,28.8429956
1.00000000,77.1186726,28.8429940
1.00000000,77.1193897,28.8429827
1.00000000,77.1194922,28.8429811
1.00000000,77.1195946,28.8429795
1.00000000,77.1197995,28.8429763
1.00000000,77.1199019,28.8429746
1.00000000,77.1200044,28.8429730
1.00000000,77.1203117,28.8429682
1.00000000,77.1181586,28.8429118
1.00000000,77.1185683,28.8429054
1.00000000,77.1186708,28.8429038
1.00000000,77.1195928,28.8428893
1.00000000,77.1201050,28.8428812
1.00000000,77.1205166,28.8379122
1.00000000,77.1206190,28.8379106
1.00000000,77.1205148,28.8378220
1.00000000,77.1206172,28.8378204
1.00000000,77.1204105,28.8377334
1.00000000,77.1207178,28.8377286
1.00000000,77.0986515,28.8359985
1.00000000,77.2218681,28.8334833
1.00000000,77.2218662,28.8333931
1.00000000,77.2218643,28.8333029
1.00000000,77.2219667,28.8333012
1.00000000,77.2218623,28.8332127
1.00000000,77.2219648,28.8332110
1.00000000,77.2220672,28.8332093
1.00000000,77.2219628,28.8331208
1.00000000,77.2220653,28.8331191
1.00000000,77.2219609,28.8330306
1.00000000,77.2220634,28.8330289
1.00000000,77.2221658,28.8330273
1.00000000,77.2219590,28.8329404
1.00000000,77.2220614,28.8329388
1.00000000,77.2221639,28.8329371
1.00000000,77.2220595,28.8328486
1.00000000,77.2221620,28.8328469
1.00000000,77.2222644,28.8328452
1.00000000,77.2220576,28.8327584
1.00000000,77.2221600,28.8327567
1.00000000,77.2222625,28.8327550
1.00000000,77.2223649,28.8327533
1.00000000,77.2221581,28.8326665
1.00000000,77.2222605,28.8326648
1.00000000,77.2223630,28.8326631
1.00000000,77.2221562,28.8325763
1.00000000,77.2223611,28.8325729
1.00000000,77.2224635,28.8325712
1.00000000,77.2222567,28.8324844
1.00000000,77.2223591,28.8324827
1.00000000,77.2224616,28.8324810
1.00000000,77.2223572,28.8323925
1.00000000,77.2224597,28.8323908
1.00000000,77.2225621,28.8323892
1.00000000,77.2224577,28.8323006
1.00000000,77.2225602,28.8322990
1.00000000,77.2226626,28.8322973
1.00000000,77.2224558,28.8322105
1.00000000,77.2225582,28.8322088
1.00000000,77.2226607,28.8322071
1.00000000,77.2225563,28.8321186
1.00000000,77.2226588,28.8321169
1.00000000,77.2227612,28.8321152
1.00000000,77.2225544,28.8320284
1.00000000,77.2226568,28.8320267
1.00000000,77.2227593,28.8320250
1.00000000,77.0978928,28.8339350
1.00000000,77.2226549,28.8319365
1.00000000,77.2227573,28.8319348
1.00000000,77.2228598,28.8319331
1.00000000,77.2227554,28.8318446
1.00000000,77.2228579,28.8318429
1.00000000,77.2229603,28.8318412
1.00000000,77.2227535,28.8317544
1.00000000,77.2228559,28.8317527
1.00000000,77.2229584,28.8317510
1.00000000,77.2228540,28.8316625
1.00000000,77.2229564,28.8316608
1.00000000,77.2230589,28.8316592
1.00000000,77.2229545,28.8315707
1.00000000,77.2230570,28.8315690
1.00000000,77.2230550,28.8314788
1.00000000,77.2231575,28.8314771
1.00000000,77.2231555,28.8313869
1.00000000,77.2232580,28.8313852
1.00000000,77.2231536,28.8312967
1.00000000,77.2232561,28.8312950
1.00000000,77.2232541,28.8312048
1.00000000,77.2233566,28.8312031
1.00000000,77.2232522,28.8311146
1.00000000,77.2233546,28.8311129
1.00000000,77.2234571,28.8311112
1.00000000,77.2233527,28.8310227
1.00000000,77.2234552,28.8310211
1.00000000,77.2233508,28.8309325
1.00000000,77.2234532,28.8309309
1.00000000,77.2235557,28.8309292
1.00000000,77.2234513,28.8308407
1.00000000,77.2235537,28.8308390
1.00000000,77.2235518,28.8307488
1.00000000,77.2236543,28.8307471
1.00000000,77.2236523,28.8306569
1.00000000,77.2237548,28.8306552
1.00000000,77.2237528,28.8305650
1.00000000,77.2238534,28.8304731
1.00000000,77.2245492,28.8294692
1.00000000,77.2245473,28.8293790
1.00000000,77.0988647,28.8313033
1.00000000,77.2246478,28.8292871
1.00000000,77.2247464,28.8291050
1.00000000,77.2247445,28.8290148
1.00000000,77.2248469,28.8290131
1.00000000,77.2247426,28.8289246
1.00000000,77.2248450,28.8289229
1.00000000,77.2248431,28.8288328
1.00000000,77.2249455,28.8288311
1.00000000,77.2247387,28.8287442
1.00000000,77.2248411,28.8287426
1.00000000,77.2249436,28.8287409
1.00000000,77.2247368,28.8286541
1.00000000,77.2248392,28.8286524
1.00000000,77.2249416,28.8286507
1.00000000,77.2250441,28.8286490
1.00000000,77.2246325,28.8285656
1.00000000,77.2247349,28.8285639
1.00000000,77.2248373,28.8285622
1.00000000,77.2249397,28.8285605
1.00000000,77.2250422,28.8285588
1.00000000,77.2246305,28.8284754
1.00000000,77.2247330,28.8284737
1.00000000,77.2248354,28.8284720
1.00000000,77.2249378,28.8284703
1.00000000,77.2250402,28.8284686
1.00000000,77.2246286,28.8283852
1.00000000,77.2247310,28.8283835
1.00000000,77.2248335,28.8283818
1.00000000,77.2249359,28.8283801
1.00000000,77.2250383,28.8283784
1.00000000,77.2245243,28.8282967
1.00000000,77.2246267,28.8282950
1.00000000,77.2247291,28.8282933
1.00000000,77.2248316,28.8282916
1.00000000,77.2249340,28.8282899
1.00000000,77.2250364,28.8282882
1.00000000,77.2245224,28.8282065
1.00000000,77.2246248,28.8282048
1.00000000,77.2247272,28.8282031
1.00000000,77.2248296,28.8282014
1.00000000,77.2249321,28.8281997
1.00000000,77.2250345,28.8281980
1.00000000,77.2244180,28.8281180
1.00000000,77.2245204,28.8281163
1.00000000,77.2246229,28.8281146
1.00000000,77.2247253,28.8281129
1.00000000,77.2248277,28.8281112
1.00000000,77.2249301,28.8281095
1.00000000,77.2250326,28.8281078
1.00000000,77.2244161,28.8280278
1.00000000,77.2245185,28.8280261
1.00000000,77.2246209,28.8280244
1.00000000,77.2247234,28.8280227
1.00000000,77.2248258,28.8280210
1.00000000,77.2249282,28.8280193
1.00000000,77.2244142,28.8279376
1.00000000,77.2245166,28.8279359
1.00000000,77.2246190,28.8279342
1.00000000,77.2247215,28.8279325
1.00000000,77.2248239,28.8279308
1.00000000,77.2249263,28.8279291
1.00000000,77.2243098,28.8278491
1.00000000,77.2244123,28.8278474
1.00000000,77.2245147,28.8278457
1.00000000,77.2246171,28.8278440
1.00000000,77.2247195,28.8278423
1.00000000,77.2248220,28.8278406
1.00000000,77.2249244,28.8278389
1.00000000,77.2243079,28.8277589
1.00000000,77.2244103,28.8277572
1.00000000,77.2245128,28.8277555
1.00000000,77.2246152,28.8277538
1.00000000,77.2247176,28.8277521
1.00000000,77.2248200,28.8277504
1.00000000,77.2249225,28.8277487
1.00000000,77.1625437,28.8286731
1.00000000,77.1626462,28.8286715
1.00000000,77.1627486,28.8286699
1.00000000,77.1628510,28.8286682
1.00000000,77.1629534,28.8286666
1.00000000,77.2243060,28.8276687
1.00000000,77.2244084,28.8276670
1.00000000,77.2245109,28.8276653
1.00000000,77.2246133,28.8276636
1.00000000,77.2247157,28.8276619
1.00000000,77.2248181,28.8276602
1.00000000,77.2249205,28.8276585
1.00000000,77.2250230,28.8276569
1.00000000,77.1623370,28.8285862
1.00000000,77.1624394,28.8285846
1.00000000,77.1625419,28.8285829
1.00000000,77.1626443,28.8285813
1.00000000,77.1627467,28.8285797
1.00000000,77.1628491,28.8285780
1.00000000,77.1629516,28.8285764
1.00000000,77.2242017,28.8275802
1.00000000,77.2243041,28.8275785
1.00000000,77.2244065,28.8275768
1.00000000,77.2245089,28.8275751
1.00000000,77.2246114,28.8275734
1.00000000,77.2247138,28.8275717
1.00000000,77.2248162,28.8275700
1.00000000,77.2249186,28.8275684
1.00000000,77.1623351,28.8284960
1.00000000,77.1624376,28.8284944
1.00000000,77.1625400,28.8284927
1.00000000,77.1626424,28.8284911
1.00000000,77.1627448,28.8284895
1.00000000,77.1628473,28.8284878
1.00000000,77.1629497,28.8284862
1.00000000,77.2241997,28.8274900
1.00000000,77.2243022,28.8274883
1.00000000,77.2244046,28.8274866
1.00000000,77.2245070,28.8274849
1.00000000,77.2246094,28.8274832
1.00000000,77.2247119,28.8274815
1.00000000,77.2248143,28.8274798
1.00000000,77.2249167,28.8274782
1.00000000,77.1623333,28.8284058
1.00000000,77.1624357,28.8284042
1.00000000,77.1625381,28.8284025
1.00000000,77.1626406,28.8284009
1.00000000,77.1627430,28.8283993
1.00000000,77.1628454,28.8283976
1.00000000,77.1629478,28.8283960
1.00000000,77.2241978,28.8273998
1.00000000,77.2243003,28.8273981
1.00000000,77.2244027,28.8273964
1.00000000,77.2245051,28.8273947
1.00000000,77.2246075,28.8273930
1.00000000,77.2247099,28.8273913
1.00000000,77.2248124,28.8273897
1.00000000,77.2249148,28.8273880
1.00000000,77.2253245,28.8273812
1.00000000,77.2254269,28.8273795
1.00000000,77.2241959,28.8273096
1.00000000,77.2242983,28.8273079
1.00000000,77.2244008,28.8273062
1.00000000,77.2245032,28.8273045
1.00000000,77.2246056,28.8273028
1.00000000,77.2247080,28.8273012
1.00000000,77.2248104,28.8272995
1.00000000,77.2249129,28.8272978
1.00000000,77.2250153,28.8272961
1.00000000,77.2251177,28.8272944
1.00000000,77.2252201,28.8272927
1.00000000,77.2253226,28.8272910
1.00000000,77.2254250,28.8272893
1.00000000,77.2255274,28.8272876
1.00000000,77.2240916,28.8272211
1.00000000,77.2241940,28.8272194
1.00000000,77.2242964,28.8272177
1.00000000,77.2243988,28.8272160
1.00000000,77.2245013,28.8272143
1.00000000,77.2246037,28.8272126
1.00000000,77.2247061,28.8272110
1.00000000,77.2248085,28.8272093
1.00000000,77.2249109,28.8272076
1.00000000,77.2250134,28.8272059
1.00000000,77.2251158,28.8272042
1.00000000,77.2252182,28.8272025
1.00000000,77.2240897,28.8271309
1.00000000,77.2241921,28.8271292
1.00000000,77.2242945,28.8271275
1.00000000,77.2243969,28.8271258
1.00000000,77.2244993,28.8271241
1.00000000,77.2246018,28.8271225
1.00000000,77.2247042,28.8271208
1.00000000,77.2248066,28.8271191
1.00000000,77.2249090,28.8271174
1.00000000,77.2250115,28.8271157
1.00000000,77.2251139,28.8271140
1.00000000,77.2240877,28.8270407
1.00000000,77.2241902,28.8270390
1.00000000,77.2242926,28.8270373
1.00000000,77.2243950,28.8270356
1.00000000,77.2244974,28.8270339
1.00000000,77.2245998,28.8270323
1.00000000,77.2247023,28.8270306
1.00000000,77.2248047,28.8270289
1.00000000,77.2249071,28.8270272
1.00000000,77.2250095,28.8270255
1.00000000,77.2251120,28.8270238
1.00000000,77.1711326,28.8278133
1.00000000,77.2240858,28.8269505
1.00000000,77.2241882,28.8269488
1.00000000,77.2242907,28.8269471
1.00000000,77.2243931,28.8269454
1.00000000,77.2244955,28.8269438
1.00000000,77.2245979,28.8269421
1.00000000,77.2247003,28.8269404
1.00000000,77.2248028,28.8269387
1.00000000,77.2249052,28.8269370
1.00000000,77.2250076,28.8269353
1.00000000,77.2251100,28.8269336
1.00000000,77.2239815,28.8268620
1.00000000,77.2240839,28.8268603
1.00000000,77.2241863,28.8268586
1.00000000,77.2242887,28.8268569
1.00000000,77.2243912,28.8268552
1.00000000,77.2244936,28.8268536
1.00000000,77.2245960,28.8268519
1.00000000,77.2246984,28.8268502
1.00000000,77.2248009,28.8268485
1.00000000,77.2249033,28.8268468
1.00000000,77.2250057,28.8268451
1.00000000,77.2239796,28.8267718
1.00000000,77.2240820,28.8267701
1.00000000,77.2241844,28.8267684
1.00000000,77.2242868,28.8267667
1.00000000,77.2243892,28.8267651
1.00000000,77.2244917,28.8267634
1.00000000,77.2245941,28.8267617
1.00000000,77.2246965,28.8267600
1.00000000,77.2247989,28.8267583
1.00000000,77.2249014,28.8267566
1.00000000,77.2239776,28.8266816
1.00000000,77.2240801,28.8266799
1.00000000,77.2241825,28.8266782
1.00000000,77.2242849,28.8266766
1.00000000,77.2243873,28.8266749
1.00000000,77.2244898,28.8266732
1.00000000,77.2245922,28.8266715
1.00000000,77.2246946,28.8266698
1.00000000,77.2247970,28.8266681
1.00000000,77.2248994,28.8266664
1.00000000,77.2239757,28.8265914
1.00000000,77.2240781,28.8265897
1.00000000,77.2241806,28.8265880
1.00000000,77.2242830,28.8265864
1.00000000,77.2243854,28.8265847
1.00000000,77.2244878,28.8265830
1.00000000,77.2245903,28.8265813
1.00000000,77.2246927,28.8265796
1.00000000,77.2247951,28.8265779
1.00000000,77.2239738,28.8265012
1.00000000,77.2240762,28.8264995
1.00000000,77.2241787,28.8264979
1.00000000,77.2242811,28.8264962
1.00000000,77.2243835,28.8264945
1.00000000,77.2244859,28.8264928
1.00000000,77.2245883,28.8264911
1.00000000,77.2246908,28.8264894
1.00000000,77.2247932,28.8264877
1.00000000,77.2238695,28.8264127
1.00000000,77.2239719,28.8264110
1.00000000,77.2240743,28.8264093
1.00000000,77.2241767,28.8264077
1.00000000,77.2242792,28.8264060
1.00000000,77.2243816,28.8264043
1.00000000,77.2244840,28.8264026
1.00000000,77.2245864,28.8264009
1.00000000,77.2246888,28.8263992
1.00000000,77.2247913,28.8263975
1.00000000,77.2238676,28.8263225
1.00000000,77.2239700,28.8263208
1.00000000,77.2240724,28.8263192
1.00000000,77.2241748,28.8263175
1.00000000,77.2242772,28.8263158
1.00000000,77.2243797,28.8263141
1.00000000,77.2244821,28.8263124
1.00000000,77.2245845,28.8263107
1.00000000,77.2246869,28.8263090
1.00000000,77.2238656,28.8262323
1.00000000,77.2239681,28.8262306
1.00000000,77.2240705,28.8262290
1.00000000,77.2241729,28.8262273
1.00000000,77.2242753,28.8262256
1.00000000,77.2243777,28.8262239
1.00000000,77.2244802,28.8262222
1.00000000,77.2245826,28.8262205
1.00000000,77.2246850,28.8262188
1.00000000,77.2237613,28.8261438
1.00000000,77.2238637,28.8261421
1.00000000,77.2239661,28.8261405
1.00000000,77.2240686,28.8261388
1.00000000,77.2241710,28.8261371
1.00000000,77.2242734,28.8261354
1.00000000,77.2243758,28.8261337
1.00000000,77.2244782,28.8261320
1.00000000,77.2245807,28.8261303
1.00000000,77.2246831,28.8261286
1.00000000,77.2237594,28.8260536
1.00000000,77.2238618,28.8260520
1.00000000,77.2239642,28.8260503
1.00000000,77.2240666,28.8260486
1.00000000,77.2241691,28.8260469
1.00000000,77.2242715,28.8260452
1.00000000,77.2243739,28.8260435
1.00000000,77.2244763,28.8260418
1.00000000,77.2245787,28.8260401
1.00000000,77.2246812,28.8260384
1.00000000,77.2234502,28.8259685
1.00000000,77.2236550,28.8259651
1.00000000,77.2237575,28.8259634
1.00000000,77.2238599,28.8259618
1.00000000,77.2239623,28.8259601
1.00000000,77.2240647,28.8259584
1.00000000,77.2241671,28.8259567
1.00000000,77.2242696,28.8259550
1.00000000,77.2243720,28.8259533
1.00000000,77.2244744,28.8259516
1.00000000,77.2245768,28.8259499
1.00000000,77.2236531,28.8258749
1.00000000,77.2237555,28.8258733
1.00000000,77.2238580,28.8258716
1.00000000,77.2239604,28.8258699
1.00000000,77.2240628,28.8258682
1.00000000,77.2241652,28.8258665
1.00000000,77.2242676,28.8258648
1.00000000,77.2243701,28.8258631
1.00000000,77.2244725,28.8258614
1.00000000,77.2245749,28.8258597
1.00000000,77.2235488,28.8257864
1.00000000,77.2236512,28.8257847
1.00000000,77.2237536,28.8257831
1.00000000,77.2238560,28.8257814
1.00000000,77.2239585,28.8257797
1.00000000,77.2240609,28.8257780
1.00000000,77.2241633,28.8257763
1.00000000,77.2242657,28.8257746
1.00000000,77.2243681,28.8257729
1.00000000,77.2244706,28.8257712
1.00000000,77.2245730,28.8257695
1.00000000,77.2235469,28.8256962
1.00000000,77.2236493,28.8256946
1.00000000,77.2237517,28.8256929
1.00000000,77.2238541,28.8256912
1.00000000,77.2239565,28.8256895
1.00000000,77.2240590,28.8256878
1.00000000,77.2241614,28.8256861
1.00000000,77.2242638,28.8256844
1.00000000,77.2243662,28.8256827
1.00000000,77.2244687,28.8256810
1.00000000,77.2245711,28.8256794
1.00000000,77.2236474,28.8256044
1.00000000,77.2237498,28.8256027
1.00000000,77.2238522,28.8256010
1.00000000,77.2239546,28.8255993
1.00000000,77.2240571,28.8255976
1.00000000,77.2241595,28.8255959
1.00000000,77.2242619,28.8255942
1.00000000,77.2243643,28.8255925
1.00000000,77.2244667,28.8255908
1.00000000,77.2232358,28.8255209
1.00000000,77.2236455,28.8255142
1.00000000,77.2237479,28.8255125
1.00000000,77.2238503,28.8255108
1.00000000,77.2239527,28.8255091
1.00000000,77.2240551,28.8255074
1.00000000,77.2241576,28.8255057
1.00000000,77.2242600,28.8255040
1.00000000,77.2243624,28.8255023
1.00000000,77.2244648,28.8255007
1.00000000,77.2232339,28.8254307
1.00000000,77.2236435,28.8254240
1.00000000,77.2237460,28.8254223
1.00000000,77.2238484,28.8254206
1.00000000,77.2239508,28.8254189
1.00000000,77.2240532,28.8254172
1.00000000,77.2241556,28.8254155
1.00000000,77.2242581,28.8254138
1.00000000,77.2243605,28.8254121
1.00000000,77.2244629,28.8254105
1.00000000,77.2232319,28.8253405
1.00000000,77.2235392,28.8253355
1.00000000,77.2236416,28.8253338
1.00000000,77.2237440,28.8253321
1.00000000,77.2238465,28.8253304
1.00000000,77.2239489,28.8253287
1.00000000,77.2240513,28.8253270
1.00000000,77.2241537,28.8253253
1.00000000,77.2242561,28.8253236
1.00000000,77.2243586,28.8253220
1.00000000,77.2231276,28.8252520
1.00000000,77.2232300,28.8252503
1.00000000,77.2233324,28.8252486
1.00000000,77.2234349,28.8252470
1.00000000,77.2235373,28.8252453
1.00000000,77.2236397,28.8252436
1.00000000,77.2237421,28.8252419
1.00000000,77.2238445,28.8252402
1.00000000,77.2239470,28.8252385
